,sa2_code,sa2_name,healthcare,break and enter,schools,accommodation,retail,liveability
152,120011386,Five Dock - Abbotsford,0.18035859418726188,0.7805021019979254,-0.5380037775813463,0.34639906584989916,0.17240574125473135,0.3499310092409887
153,120021387,Balmain,0.43978708355094537,0.57095634442756,-0.6746499029435863,0.5184908074219506,-0.14704276249168582,0.39308303322421967
154,120021388,Leichhardt - Annandale,0.23071517012010748,1.6185672774648243,-0.3499071536468043,0.4382349114540073,0.2693968047871287,0.26305937770355314
155,120021389,Lilyfield - Rozelle,0.17160451155615955,1.0231688676594766,-0.13546687830475243,0.2749423193362943,0.16125933996863948,0.3656719626502517
156,120031390,Ashfield,-0.092129607038216,0.669300552542805,-0.2803672753346905,0.09264254341015553,-0.12964344199139435,0.2537334882425025
157,120031391,Burwood - Croydon,0.30683890050635965,1.093384241285447,-0.21655871496554902,0.8404316238599765,0.5733229700163129,0.601243855425975
158,124031461,Jamisontown - South Penrith,-0.27828743869606887,0.31906235019674056,-0.6922185492217318,-0.569135126714117,-0.15726392806964737,0.11753661530083793
159,124031462,Kingswood - Werrington,-0.15446681949351582,-0.1455229613079202,-0.12322761642875105,-0.5479639826665333,-0.44123924823426613,0.2457563788361778
160,120031392,Canterbury (North) - Ashbury,-0.1512718477719903,1.0686290902564162,0.6187560438385525,-0.2572387099761513,-0.35510536642095,0.2290843000693136
161,124031463,Mulgoa - Luddenham - Orchard Hills,-0.15362719282192489,-1.154618780610003,1.2945240177651933,-0.4744201920902404,-0.34154193379744197,0.8145051269751485
162,120031393,Croydon Park - Enfield,-0.15477990484485862,1.6860323830304698,0.06753206329334004,0.08060055047925621,-0.1765396333128011,0.1336320810152711
163,120031395,Haberfield - Summer Hill,0.295642009993749,0.7750812424898644,0.7366526066846802,0.33856712223668384,-0.14815734871120548,0.6100739676381264
164,120031396,Homebush,-0.09829790219707547,0.28484510714678857,-0.21226981894073718,0.7618720661149674,0.6718535555041012,0.6981097518344753
165,124051470,St Clair,-0.2884547261217959,-0.5734656346897795,-0.617292843365641,-0.6725859115756485,-0.5370884797046588,0.1762510624799407
166,120031575,Strathfield,0.6826715559141833,0.3931552213369463,-0.3980727895461098,0.5129400369138741,0.13843975326514676,0.6324689526969798
167,125011475,Rookwood Cemetery,-0.4230181810685246,-0.06728307297447512,1.3059194711221978,-0.979776288455509,-0.47924715488906033,0.37546571161238174
168,120031576,Strathfield South,-0.05211495950251082,0.6208877546072287,1.6223624451128642,0.1467327316540897,0.3967746905329468,0.8165082266402212
169,125011585,Berala,-0.24351710730049575,2.097474869818997,-0.37952011227193966,-0.37389179423493374,-0.5021003444411841,0.026687647623071582
170,121011398,Chatswood (East) - Artarmon,0.6114354276897362,0.8316013391816833,-0.5694925619362301,1.3284620644923582,0.5332169173095457,0.7449809707161439
171,121011399,Chatswood (West) - Lane Cove North,-0.046148340467720574,0.45042128611307014,-0.6300603797918414,-0.4855364286672952,-0.46213740755371036,0.11161955292669508
172,121011400,Lane Cove - Greenwich,0.5831171772412257,0.9481720267878815,-0.7379705362840339,-0.1581466310993488,-0.05554972192709479,0.21136422776640018
173,121011401,St Leonards - Naremburn,0.9600533380223634,2.122651505581094,0.5395241142360808,1.5217363885525703,0.7975158391863147,0.8450349231014589
174,121011402,Willoughby - Castle Cove - Northbridge,0.12323389247805072,-0.03498371383870399,-0.816360257183544,-0.020450181776559752,-0.020802260434499696,0.331946357125568
175,121021403,Asquith - Mount Colah,-0.18406188095115888,-1.1130914855824134,-0.21291148988420838,-0.6001046098391155,-0.33667138838971067,0.4450582740375662
176,121021404,Berowra - Brooklyn - Cowan,-0.2466521728219802,-1.2126532891881379,-0.2434367604483561,-0.4621219806564693,-0.4459644604121252,0.45375205121857504
177,121021406,Normanhurst - Thornleigh - Westleigh,-0.14025584483382356,-0.4059334126274845,-0.3090624844796969,-0.5620089189849253,-0.23935762276352915,0.3005350165944354
